6.46678646	3.49159241	FYI: OMG! 13 Children Killed After Boat Accident In Sokoto State (Graphic Photos) https://t.co/seQPXiXRGw @Gistmania #Nigeria
6.46678646	3.49159241	FYI: Shocking Photos Of Driver As He Urinates On Himself, Dozes Off After Car Accident In Lagos https://t.co/lMVkhUqcSm @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: OMG! 13 Children Killed After Boat Accident In Sokoto State (Graphic Photos) https://t.co/seQPXiXRGw @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: #IStandWithBuhari Campaign Executive Gets New Jeep Days After Having A Car Accident (Photos)… https://t.co/yXIDx9bZzj
6.46678646	3.49159241	FYI: Armed Robbers Caught After Car Accident, While Fleeing With Their Loots In Owerri (Photos) https://t.co/6PSvBWnbeo @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: Shocking Photos Of Driver As He Urinates On Himself, Dozes Off After Car Accident In Lagos… https://t.co/2xJ8gjGGzJ
6.58333333	3.75	Accident Free 2006 Rx330. Flawless.
New Yokohama Tyres and DVD for back seat entertainment. @… https://t.co/lEYZGzYclE
6.46678646	3.49159241	OMG! 13 Children Killed After Boat Accident In Sokoto State (Graphic Photos) https://t.co/seQPXiXRGw @Gistmania #Nigeria
6.58333333	3.75	2006 
Tokunbo Accident free 
Lexus Rx 330. 
DVD, 
2017 Yokohama Tyres.
65k miles only.
Clean in… https://t.co/33cAhgKZqe
6.46678646	3.49159241	Shocking Photos Of Driver As He Urinates On Himself, Dozes Off After Car Accident In Lagos https://t.co/lMVkhUqcSm @Gistmania #Nigeria
6.46678646	3.49159241	#IStandWithBuhari Campaign Executive Gets New Jeep Days After Having A Car Accident (Photos) https://t.co/ilS8hpP236 @Gistmania #Nigeria
6.58333333	3.75	Toyota
Sienna
2006.
Accident free
Leather
Alloy Wheels etc
2.5M Final Price. @ Lagos State https://t.co/BdDeRwSsuw
6.46678646	3.49159241	FYI: Heartbreaking Photos From The Accident Scene That Killed Kano Pillars Player, Chinedu Udoji https://t.co/C4R5WGRUDW @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: Armed Robbers Caught After Car Accident, While Fleeing With Their Loots In Owerri (Photos)… https://t.co/iPbP1c5mnp
6.46678646	3.49159241	FYI: Tragedy As Nigerian Airforce Officer, Henry Chibueze Was Killed In Ghastly Car Accident https://t.co/BGNNwMCO0e @Gistmania #Nigeria
6.46678646	3.49159241	Armed Robbers Caught After Car Accident, While Fleeing With Their Loots In Owerri (Photos) https://t.co/6PSvBWnbeo @Gistmania #Nigeria
6.46678646	3.49159241	FYI: Photos Of The 2 Victims Who Survived The Fatal Accident Which Killed 21 Students In Kano https://t.co/n2ip5S5XNt @Gistmania #Nigeria
6.46678646	3.49159241	FYI: TRAGIC! Man Loses His Leg In Fatal Accident As Driver Was Making Phone Call To his Wife (Photos)… https://t.co/3PQHAavCb5
6.46678646	3.49159241	#ICYMI: Heartbreaking Photos From The Accident Scene That Killed Kano Pillars Player, Chinedu Udoji… https://t.co/3GvRbUrjKo
6.46678646	3.49159241	#ICYMI: Tragedy As Nigerian Airforce Officer, Henry Chibueze Was Killed In Ghastly Car Accident https://t.co/BGNNwMCO0e @Gistmania #Nigeria
6.46678646	3.49159241	FYI: SHOCKING!! All Passengers Including A White Man Dies In A Fatal Accident In Adamawa State (Photos)… https://t.co/YrhG6ZVAho
6.51590798	3.35083008	FRSC has reduced accident rates by 62 per cent – official
6.46678646	3.49159241	FYI: TRAGEDY! Three FGC Daura Students Died In Fire Accident Inside Their School Hostel (Photos) https://t.co/A7waExyr9K @Gistmania #Nigeria
6.46678646	3.49159241	Heartbreaking Photos From The Accident Scene That Killed Kano Pillars Player, Chinedu Udoji https://t.co/C4R5WGRUDW @Gistmania #Nigeria
6.4493857	3.3661196	UPDATE Speed violation tops major cause of road #accidents in Nigeria https://t.co/XRx8CNl8Nb https://t.co/z7zPGWyATN
6.46678646	3.49159241	Tragedy As Nigerian Airforce Officer, Henry Chibueze Was Killed In Ghastly Car Accident https://t.co/BGNNwMCO0e @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: Photos Of The 2 Victims Who Survived The Fatal Accident Which Killed 21 Students In Kano https://t.co/n2ip5S5XNt @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: TRAGIC! Man Loses His Leg In Fatal Accident As Driver Was Making Phone Call To his Wife (Photos)… https://t.co/UUK5HASO0l
6.46678646	3.49159241	#ICYMI: SHOCKING!! All Passengers Including A White Man Dies In A Fatal Accident In Adamawa State (Photos)… https://t.co/yZxFyDPwBV
6.4493857	3.3661196	REPOST Speed violation tops major cause of road #accidents in Nigeria https://t.co/bRC2ZxjkfT https://t.co/HY5iBMRXMM
6.46678646	3.49159241	Photos Of The 2 Victims Who Survived The Fatal Accident Which Killed 21 Students In Kano https://t.co/n2ip5S5XNt @Gistmania #Nigeria
6.46678646	3.49159241	#ICYMI: TRAGEDY! Three FGC Daura Students Died In Fire Accident Inside Their School Hostel (Photos)… https://t.co/1ntNgGjiut
6.46678646	3.49159241	TRAGIC! Man Loses His Leg In Fatal Accident As Driver Was Making Phone Call To his Wife (Photos) https://t.co/4GtyAS5FDX @Gistmania #Nigeria
6.46678646	3.49159241	SHOCKING!! All Passengers Including A White Man Dies In A Fatal Accident In Adamawa State (Photos)… https://t.co/r0CH58RKNf
6.4493857	3.3661196	Speed violation tops major cause of road #accidents in Nigeria https://t.co/3uIjn0eqA3 https://t.co/7s8EKCrf2D
6.45066161	3.40940832	Hian....🙆🏾‍♀️🙆🏾‍♀️🙆🏾‍♀️

So I went LIVE solo today by accident and I must say I thoroughly… https://t.co/jqV59hM181
6.46678646	3.49159241	TRAGEDY! Three FGC Daura Students Died In Fire Accident Inside Their School Hostel (Photos) https://t.co/A7waExyr9K @Gistmania #Nigeria
6.46678646	3.49159241	FYI: Angry Mob Disgrace SARS Officers After Causing Accident While Chasing A Suspected Yahoo Boy (Video)… https://t.co/xjQk4nKheT
6.46678646	3.49159241	FYI: Veteran Actress, Joke Muyiwa, Son And Daughter-In-Law Survive Ghastly Car Accident (Photos) https://t.co/sWPgWdR1o0 @Gistmania #Nigeria
6.46678646	3.49159241	FYI: Popular “Jenifa Diaries” Actor, Adekunle Ayanfe Hospitalized After A Fatal Car Accident (Photos)… https://t.co/wKWi7UxUQG
6.46678646	3.49159241	#ICYMI: Angry Mob Disgrace SARS Officers After Causing Accident While Chasing A Suspected Yahoo Boy (Video)… https://t.co/s9nTb8N1D5
6.46678646	3.49159241	#ICYMI: Veteran Actress, Joke Muyiwa, Son And Daughter-In-Law Survive Ghastly Car Accident (Photos)… https://t.co/vtJEXxODAI
6.46678646	3.49159241	FYI: Popular Ghanaian Pop Star, Ebony Reigns Dies In A Fatal Road Accident Barely A Week To Her Birthday… https://t.co/sJC7YkLg3Y
6.46678646	3.49159241	Angry Mob Disgrace SARS Officers After Causing Accident While Chasing A Suspected Yahoo Boy (Video)… https://t.co/NZ6v3ZitGX
6.46678646	3.49159241	4 Ugandan Students Die In Road Accident Shortly After Recording &amp; Posting Video Of Themselves Online… https://t.co/Q1oNzJBb6g
